allianceid,cusip1,cusip2,effective,licensing,exlicensing,manufacturing,oem,marketing,rnd,strategic,supply,techtrans,cballiance,jv
4934,J75963,891493,1994-10-17,0,0,1,0,0,0,0,0,0,0,1
4935,88559Q,784849,1994-10-17,0,0,0,0,1,1,1,0,0,0,0
4936,62905A,604567,1994-10-17,0,0,0,0,0,1,1,0,0,0,0
4936,89148Z,604567,1994-10-17,0,0,0,0,0,1,1,0,0,0,0
4936,89148Z,62905A,1994-10-17,0,0,0,0,0,1,1,0,0,0,0
4937,45292C,256159,1994-10-18,0,0,0,0,0,1,1,0,0,0,0
4937,45670K,256159,1994-10-18,0,0,0,0,0,1,1,0,0,0,0
4937,45670K,45292C,1994-10-18,0,0,0,0,0,1,1,0,0,0,0
4937,670006,256159,1994-10-18,0,0,0,0,0,1,1,0,0,0,0
4937,670006,45292C,1994-10-18,0,0,0,0,0,1,1,0,0,0,0
4937,670006,45670K,1994-10-18,0,0,0,0,0,1,1,0,0,0,0
4937,68377A,256159,1994-10-18,0,0,0,0,0,1,1,0,0,0,0
4937,68377A,45292C,1994-10-18,0,0,0,0,0,1,1,0,0,0,0
4937,68377A,45670K,1994-10-18,0,0,0,0,0,1,1,0,0,0,0
4937,68377A,670006,1994-10-18,0,0,0,0,0,1,1,0,0,0,0
4937,69318L,256159,1994-10-18,0,0,0,0,0,1,1,0,0,0,0
4937,69318L,45292C,1994-10-18,0,0,0,0,0,1,1,0,0,0,0
4937,69318L,45670K,1994-10-18,0,0,0,0,0,1,1,0,0,0,0
4937,69318L,670006,1994-10-18,0,0,0,0,0,1,1,0,0,0,0
4937,69318L,68377A,1994-10-18,0,0,0,0,0,1,1,0,0,0,0
4937,92343C,256159,1994-10-18,0,0,0,0,0,1,1,0,0,0,0
4937,92343C,45292C,1994-10-18,0,0,0,0,0,1,1,0,0,0,0
4937,92343C,45670K,1994-10-18,0,0,0,0,0,1,1,0,0,0,0
4937,92343C,670006,1994-10-18,0,0,0,0,0,1,1,0,0,0,0
4937,92343C,68377A,1994-10-18,0,0,0,0,0,1,1,0,0,0,0
4937,92343C,69318L,1994-10-18,0,0,0,0,0,1,1,0,0,0,0
4937,984121,256159,1994-10-18,0,0,0,0,0,1,1,0,0,0,0
4937,984121,45292C,1994-10-18,0,0,0,0,0,1,1,0,0,0,0
4937,984121,45670K,1994-10-18,0,0,0,0,0,1,1,0,0,0,0
4937,984121,670006,1994-10-18,0,0,0,0,0,1,1,0,0,0,0
4937,984121,68377A,1994-10-18,0,0,0,0,0,1,1,0,0,0,0
4937,984121,69318L,1994-10-18,0,0,0,0,0,1,1,0,0,0,0
4937,984121,92343C,1994-10-18,0,0,0,0,0,1,1,0,0,0,0
4938,871130,099843,1994-10-18,0,0,0,0,1,1,0,0,0,0,1
4939,90265L,17275R,1994-10-18,0,0,0,1,1,1,1,1,1,0,0
4940,629410,139859,1994-10-18,0,0,0,0,1,1,1,0,0,0,0
4941,97652P,40139F,1994-10-19,0,0,0,0,1,0,0,0,0,0,1
4942,88911U,50042M,1994-10-19,0,0,0,0,1,0,1,0,0,0,0
4943,47912W,02364J,1994-10-19,1,0,0,0,0,0,1,0,1,0,0
4944,28612R,24275T,1994-10-19,0,0,0,0,0,0,0,0,0,0,1
4945,927657,74728C,1994-10-20,1,0,0,0,0,0,1,0,1,0,0
4946,87924V,004325,1994-10-20,0,0,0,0,0,1,0,0,1,0,1
4947,826197,61757Y,1994-10-20,1,0,1,0,0,0,0,0,1,0,1
4948,665815,594918,1994-10-20,0,0,0,0,0,1,1,0,1,0,0
4949,75900T,55074P,1994-10-21,0,0,0,0,0,0,0,0,0,0,1
4950,16949U,01373R,1993-06-01,0,0,1,0,1,0,0,0,0,0,1
4951,69790V,45992Y,1994-10-21,0,0,0,0,1,0,0,0,0,0,1
4952,847623,831690,1994-10-21,1,0,0,0,0,0,1,0,1,0,0
4953,552673,20784V,1994-10-24,0,0,0,0,0,1,0,0,1,0,1
4954,92671L,835699,1994-10-24,0,0,1,0,1,0,0,0,0,0,1
4955,744284,458782,1994-10-24,0,0,1,0,1,0,1,0,1,0,0
4956,871926,26633E,1994-10-24,0,0,0,0,0,1,1,0,0,0,0
4957,804098,16260R,1994-10-24,0,0,1,0,1,1,1,1,0,0,0
4958,224039,200300,1995-03-29,0,0,0,0,0,0,0,0,0,0,1
4958,852061,200300,1995-03-29,0,0,0,0,0,0,0,0,0,0,1
4958,852061,224039,1995-03-29,0,0,0,0,0,0,0,0,0,0,1
4958,87924V,200300,1995-03-29,0,0,0,0,0,0,0,0,0,0,1
4958,87924V,224039,1995-03-29,0,0,0,0,0,0,0,0,0,0,1
4958,87924V,852061,1995-03-29,0,0,0,0,0,0,0,0,0,0,1
4959,887315,02364J,1994-10-24,0,0,0,0,1,0,1,0,0,0,0
4960,887315,74283M,1994-10-24,0,0,0,0,1,0,1,0,0,0,0
4961,723657,143763,1994-10-24,1,0,0,0,0,0,1,0,0,0,0
4962,89149L,26633L,1994-10-24,0,0,1,0,0,0,0,0,0,0,1
4962,92229H,26633L,1994-10-24,0,0,1,0,0,0,0,0,0,0,1
4962,92229H,89149L,1994-10-24,0,0,1,0,0,0,0,0,0,0,1
4963,11129B,01864R,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,29669Y,01864R,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,29669Y,11129B,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,459200,01864R,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,459200,11129B,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,459200,29669Y,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,54385P,01864R,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,54385P,11129B,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,54385P,29669Y,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,54385P,459200,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,62855P,01864R,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,62855P,11129B,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,62855P,29669Y,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,62855P,459200,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,62855P,54385P,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,640921,01864R,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,640921,11129B,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,640921,29669Y,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,640921,459200,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,640921,54385P,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,640921,62855P,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,641217,01864R,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,641217,11129B,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,641217,29669Y,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,641217,459200,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,641217,54385P,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,641217,62855P,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,641217,640921,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,74490T,01864R,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,74490T,11129B,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,74490T,29669Y,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,74490T,459200,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,74490T,54385P,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,74490T,62855P,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,74490T,640921,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4963,74490T,641217,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4964,606776,138006,1994-10-25,0,0,0,0,0,1,1,0,0,0,0
4965,96613A,55646T,1994-10-31,0,0,0,1,1,1,1,1,0,0,0
4966,55295X,00074X,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4966,89634X,00074X,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4966,89634X,55295X,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4967,256159,208547,1994-10-25,0,0,0,0,0,1,1,0,0,0,0
4968,46272F,03018M,1994-10-25,0,0,0,1,1,1,1,1,1,0,0
4969,42232M,04634Z,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4970,75409P,57328R,1994-10-25,0,0,0,0,1,0,1,0,0,0,0
4971,891493,373692,1994-10-25,0,0,0,0,0,1,1,0,1,1,0
4972,126830,05534B,1994-07-01,0,0,0,0,0,0,0,0,0,0,1
4972,480206,05534B,1994-07-01,0,0,0,0,0,0,0,0,0,0,1
4972,480206,126830,1994-07-01,0,0,0,0,0,0,0,0,0,0,1
4973,04242N,00801N,1994-10-26,0,0,1,0,0,0,0,0,0,0,1
4974,61945Y,57930T,1994-10-26,0,0,0,0,0,1,0,0,0,0,1
4974,778529,57930T,1994-10-26,0,0,0,0,0,1,0,0,0,0,1
4974,778529,61945Y,1994-10-26,0,0,0,0,0,1,0,0,0,0,1
4974,79333Q,57930T,1994-10-26,0,0,0,0,0,1,0,0,0,0,1
4974,79333Q,61945Y,1994-10-26,0,0,0,0,0,1,0,0,0,0,1
4974,79333Q,778529,1994-10-26,0,0,0,0,0,1,0,0,0,0,1
4975,55277U,206710,1994-10-26,0,0,0,0,0,0,1,0,0,0,0
4976,92825E,046515,1994-10-25,1,0,0,0,0,1,1,0,1,0,0
4977,69915H,594918,1994-10-26,0,0,0,0,0,1,1,0,1,0,0
4978,65251E,07786M,1994-10-27,0,0,0,0,0,0,1,0,1,0,0
4979,K7514Y,51742P,1994-10-27,0,0,0,0,0,0,1,0,0,0,0
4980,670006,501321,1994-10-27,0,0,0,0,1,1,1,0,0,0,0
4981,620076,478358,1994-10-27,1,0,0,0,0,1,1,0,1,0,0
4982,82324X,784213,1994-10-27,0,0,1,0,0,0,0,0,0,0,1
4983,91841V,00506Q,1994-10-27,0,0,0,0,0,0,0,0,0,0,1
4984,65332V,620076,1995-04-27,0,0,0,0,0,0,1,0,0,0,0
4985,78387G,362320,1994-10-28,0,0,0,0,1,0,1,0,0,0,0
4986,871535,75049X,1994-10-28,0,0,0,0,0,1,1,0,0,0,0
4987,874039,007903,1994-10-28,0,0,1,0,0,0,1,0,0,0,0
4988,744284,502465,1994-10-31,0,0,0,1,1,0,1,1,1,0,0
4989,87969U,29484V,1994-10-31,0,0,0,0,0,0,0,1,0,0,1
4990,75277Q,44547F,1994-10-31,0,0,1,0,1,1,1,0,1,0,0
4991,83402U,14216T,1994-10-31,0,0,0,0,1,1,1,0,1,1,0
4992,M87340,71916M,1994-10-31,0,0,1,0,1,0,1,0,0,1,0
4993,459200,253849,1994-10-31,1,0,0,0,0,1,1,0,1,0,0
4994,459200,04314L,1994-11-01,1,0,0,0,0,0,1,0,0,0,0
4995,83569T,553781,1994-11-01,1,0,0,0,0,0,1,0,0,0,0
4996,650901,45769Z,1994-11-01,0,0,0,0,0,1,1,0,0,1,0
4997,871130,827056,1995-03-28,0,0,0,0,0,1,1,0,0,0,0
4998,285659,204912,1994-11-01,1,0,0,0,1,1,1,0,1,0,0
4999,90460V,813113,1994-11-01,0,0,0,0,0,0,0,0,0,0,1
5000,46225Z,031674,1994-11-02,1,1,1,0,1,0,1,0,1,0,0
5001,747525,45866A,1994-11-02,1,0,1,0,1,0,1,0,0,0,0
5002,85568E,07787P,1994-11-02,0,0,0,0,1,1,1,0,0,0,0
5003,92693Q,247631,1994-11-02,1,0,0,0,0,0,1,0,1,1,0
5004,037833,02364J,1994-11-02,0,0,0,0,0,1,1,0,0,0,0
5004,20001R,02364J,1994-11-02,0,0,0,0,0,1,1,0,0,0,0
5004,20001R,037833,1994-11-02,0,0,0,0,0,1,1,0,0,0,0
5004,459200,02364J,1994-11-02,0,0,0,0,0,1,1,0,0,0,0
5004,459200,037833,1994-11-02,0,0,0,0,0,1,1,0,0,0,0
5004,459200,20001R,1994-11-02,0,0,0,0,0,1,1,0,0,0,0
5004,461202,02364J,1994-11-02,0,0,0,0,0,1,1,0,0,0,0
5004,461202,037833,1994-11-02,0,0,0,0,0,1,1,0,0,0,0
5004,461202,20001R,1994-11-02,0,0,0,0,0,1,1,0,0,0,0
5004,461202,459200,1994-11-02,0,0,0,0,0,1,1,0,0,0,0
5005,9047TV,85590Q,1994-11-02,0,0,1,0,0,0,0,0,0,0,1
5006,93197L,252499,1994-11-03,1,0,0,0,1,0,1,0,1,0,0
5007,705015,43322C,1994-12-28,0,0,0,0,0,0,0,0,0,0,1
5007,87952T,43322C,1994-12-28,0,0,0,0,0,0,0,0,0,0,1
5007,87952T,705015,1994-12-28,0,0,0,0,0,0,0,0,0,0,1
5008,03349V,013904,1994-11-04,0,0,0,0,0,1,1,0,0,1,0
5008,594918,013904,1994-11-04,0,0,0,0,0,1,1,0,0,1,0
5008,594918,03349V,1994-11-04,0,0,0,0,0,1,1,0,0,1,0
5008,62942Q,013904,1994-11-04,0,0,0,0,0,1,1,0,0,1,0
5008,62942Q,03349V,1994-11-04,0,0,0,0,0,1,1,0,0,1,0
5008,62942Q,594918,1994-11-04,0,0,0,0,0,1,1,0,0,1,0
5008,681062,013904,1994-11-04,0,0,0,0,0,1,1,0,0,1,0
5008,681062,03349V,1994-11-04,0,0,0,0,0,1,1,0,0,1,0
5008,681062,594918,1994-11-04,0,0,0,0,0,1,1,0,0,1,0
5008,681062,62942Q,1994-11-04,0,0,0,0,0,1,1,0,0,1,0
5009,859825,16945R,1994-11-05,0,0,0,0,0,0,0,0,0,0,1
5010,459200,38074Q,1994-11-07,1,0,0,0,0,1,1,0,1,1,0
5011,811075,03018U,1994-11-07,0,0,0,0,0,1,1,0,0,0,0
5012,05593H,00040A,1994-11-07,0,0,0,0,1,1,0,0,1,0,1
5013,826197,808655,1994-11-07,0,0,0,0,1,1,1,0,0,1,0
5013,866810,808655,1994-11-07,0,0,0,0,1,1,1,0,0,1,0
5013,866810,826197,1994-11-07,0,0,0,0,1,1,1,0,0,1,0
5014,594918,565105,1994-11-07,0,0,0,0,0,1,1,0,1,0,0
5015,373656,04523Q,1994-11-07,0,0,0,0,0,0,1,0,1,0,0
5016,625437,589433,1994-11-07,0,0,0,0,1,0,1,0,0,0,0
5017,984121,428236,1994-11-07,0,0,0,0,1,1,1,0,0,0,0
5018,35177Q,077853,1995-03-01,0,0,0,0,0,0,0,0,0,0,1
5019,459200,037833,1994-11-07,0,0,0,0,0,1,1,0,0,0,0
5019,620076,037833,1994-11-07,0,0,0,0,0,1,1,0,0,0,0
5019,620076,459200,1994-11-07,0,0,0,0,0,1,1,0,0,0,0
5020,46121Z,45792N,1994-11-07,0,0,0,0,1,1,1,0,0,0,0
5021,277461,069779,1994-11-07,1,0,0,0,0,0,1,0,1,0,0
5022,74834T,428236,1994-11-07,0,0,0,0,0,1,1,0,1,0,0
5022,984121,428236,1994-11-07,0,0,0,0,0,1,1,0,1,0,0
5022,984121,74834T,1994-11-07,0,0,0,0,0,1,1,0,1,0,0
5023,81957Z,75945A,1994-11-08,0,0,1,0,0,0,0,0,0,0,1
5024,41930Q,39945Q,1994-11-08,0,0,0,0,0,0,0,0,0,0,1
5025,86770C,00753X,1994-11-08,0,0,0,0,0,0,0,0,0,0,1
5026,54570F,40433Z,1994-11-08,0,0,0,0,1,1,1,0,0,0,0
5027,64263Q,428236,1994-11-28,1,0,0,1,1,1,1,1,0,0,0
5028,87152Q,751907,1994-11-08,1,0,0,0,0,0,1,0,0,0,0
5029,984157,05461M,1994-11-08,1,0,0,0,1,0,1,0,1,0,0
5030,501321,50045E,1994-11-08,0,0,1,0,1,0,1,0,0,1,0
5031,576879,41890R,1994-11-09,0,0,1,0,1,1,0,0,0,0,1
5032,93443V,45248H,1994-11-09,0,0,1,0,0,0,0,0,1,0,1
5033,550665,53174R,1994-11-09,0,0,0,0,0,0,0,0,0,0,1
5034,458153,12630Z,1994-11-09,0,0,1,0,0,0,1,0,1,0,0
5035,72451M,68751W,1994-11-09,0,0,0,0,1,0,0,0,0,0,1
5036,88731D,07732L,1994-11-10,0,0,0,0,0,0,0,0,0,0,1
5037,05981F,037833,1994-11-10,1,0,0,0,0,1,1,0,1,1,0
5038,958102,459200,1994-11-10,1,0,0,0,0,0,1,0,0,0,0
5039,25389Q,037833,1994-11-10,1,0,0,0,0,0,1,0,1,0,0
5040,49844H,02566L,1994-11-10,1,1,0,0,1,0,1,0,0,0,0
5041,45769Z,253849,1994-11-11,0,0,0,0,0,1,1,0,0,0,0
5042,52465X,16976J,1994-11-11,0,0,1,0,1,1,0,0,0,0,0
5043,811075,03018U,1994-11-14,0,0,0,0,1,1,1,0,0,0,0
5044,22938U,125015,1994-11-14,0,0,0,0,0,1,1,0,0,0,0
5044,58439K,125015,1994-11-14,0,0,0,0,0,1,1,0,0,0,0
5044,58439K,22938U,1994-11-14,0,0,0,0,0,1,1,0,0,0,0
5045,826197,29879Y,1994-11-14,1,0,0,0,0,0,1,0,1,0,0
5046,428236,204672,1994-11-14,0,0,0,0,1,1,0,0,0,0,1
5046,556100,204672,1994-11-14,0,0,0,0,1,1,0,0,0,0,1
5046,556100,428236,1994-11-14,0,0,0,0,1,1,0,0,0,0,1
5046,670006,204672,1994-11-14,0,0,0,0,1,1,0,0,0,0,1
5046,670006,428236,1994-11-14,0,0,0,0,1,1,0,0,0,0,1
5046,670006,556100,1994-11-14,0,0,0,0,1,1,0,0,0,0,1
5046,827056,204672,1994-11-14,0,0,0,0,1,1,0,0,0,0,1
5046,827056,428236,1994-11-14,0,0,0,0,1,1,0,0,0,0,1
5046,827056,556100,1994-11-14,0,0,0,0,1,1,0,0,0,0,1
5046,827056,670006,1994-11-14,0,0,0,0,1,1,0,0,0,0,1
5047,38732Q,36963H,1994-11-14,0,0,0,0,0,1,1,0,0,1,0
5048,45243T,25469L,1994-11-14,0,0,0,0,0,1,1,0,1,0,0
5049,45868B,045233,1994-11-14,0,0,0,0,1,1,1,0,0,0,0
5050,87924V,03348A,1994-11-14,0,0,0,0,0,1,0,0,0,0,1
5051,819882,359590,1994-11-14,0,0,0,0,0,1,1,0,0,0,0
5052,87307H,37250P,1994-11-14,0,0,0,0,0,0,0,0,0,0,1
5052,88051Z,37250P,1994-11-14,0,0,0,0,0,0,0,0,0,0,1
5052,88051Z,87307H,1994-11-14,0,0,0,0,0,0,0,0,0,0,1
5053,835699,718448,1994-11-14,0,0,0,0,0,1,1,0,0,1,0
5054,61945W,319963,1994-11-14,0,0,0,0,0,0,1,0,0,0,0
5055,88636Z,001957,1994-11-14,0,0,1,0,0,0,0,0,0,0,1
5056,68393N,641210,1994-11-14,0,0,0,0,1,1,1,0,0,0,0
5057,57575Q,450707,1994-11-14,0,0,0,0,1,0,1,0,0,0,0
5058,86728R,620076,1994-11-14,0,0,1,1,0,0,1,1,0,0,0
5059,87941R,68382M,1994-11-15,0,0,0,0,0,0,0,0,0,1,1
5059,87941T,68382M,1994-11-15,0,0,0,0,0,0,0,0,0,1,1
5059,87941T,87941R,1994-11-15,0,0,0,0,0,0,0,0,0,1,1
5060,459200,05346F,1994-11-15,0,0,1,0,1,1,1,0,0,0,0
5061,59515Q,277461,1994-11-15,0,0,0,0,0,1,1,0,1,0,0
5062,459200,44934Y,1994-11-15,0,0,1,0,1,1,1,0,0,0,0
5063,652487,05258B,1994-11-15,1,0,0,0,0,0,0,0,0,0,1
5063,87969N,05258B,1994-11-15,1,0,0,0,0,0,0,0,0,0,1
5063,87969N,652487,1994-11-15,1,0,0,0,0,0,0,0,0,0,1
5064,87969N,594918,1994-11-15,0,0,0,0,0,0,0,0,0,0,1
5065,44934Y,224039,1994-11-15,0,0,0,0,0,0,1,0,0,0,0
5065,459200,224039,1994-11-15,0,0,0,0,0,0,1,0,0,0,0
5065,459200,44934Y,1994-11-15,0,0,0,0,0,0,1,0,0,0,0
5066,878331,641217,1994-11-15,0,0,0,0,1,0,1,0,0,0,0
5067,60688Y,08265Y,1994-11-15,0,0,0,0,1,1,1,0,0,0,0
5068,670006,370121,1994-11-16,0,0,0,0,0,1,1,0,0,0,0
5069,579468,20482G,1994-11-16,0,0,0,0,0,1,1,0,0,0,0
5069,87891Y,20482G,1994-11-16,0,0,0,0,0,1,1,0,0,0,0
5069,87891Y,579468,1994-11-16,0,0,0,0,0,1,1,0,0,0,0
5070,36777W,284447,1994-11-16,1,0,0,0,1,0,1,0,1,0,0
5070,45815C,284447,1994-11-16,1,0,0,0,1,0,1,0,1,0,0
5070,45815C,36777W,1994-11-16,1,0,0,0,1,0,1,0,1,0,0
5071,46058N,20339T,1994-11-16,0,0,0,0,0,0,0,0,0,0,1
5072,82620S,594918,1994-11-17,0,0,0,0,1,1,1,0,0,1,0
5073,553903,10672K,1994-11-17,0,0,1,0,1,1,0,0,0,0,1
5073,91383P,10672K,1994-11-17,0,0,1,0,1,1,0,0,0,0,1
5073,91383P,553903,1994-11-17,0,0,1,0,1,1,0,0,0,0,1
5074,92039H,403912,1994-11-17,1,0,0,0,1,0,1,0,1,0,0
5075,78464M,437373,1994-11-17,1,0,0,0,0,0,1,0,1,0,0
5076,81661E,681062,1994-11-18,0,0,0,0,0,0,0,0,0,1,1
5077,71830Y,500600,1994-11-18,0,0,0,0,0,1,0,0,0,0,1
5078,58489N,02364J,1994-11-20,0,0,0,0,0,0,0,0,0,0,1
5079,036384,032659,1994-11-21,0,0,0,0,0,1,1,0,0,0,0
5080,92138T,375553,1994-11-21,0,0,0,0,0,1,1,1,0,0,0
5081,39950W,124845,1994-11-21,0,0,0,0,0,0,0,0,0,0,1
5082,69375X,26701T,1994-11-21,0,0,0,0,0,0,0,0,0,0,1
5083,929GBH,88722M,1994-11-21,0,0,0,0,0,0,1,0,0,0,0
5084,865628,428236,1994-11-21,0,0,1,0,1,0,1,0,0,0,0
5085,81958L,217721,1994-12-08,0,0,1,0,1,1,0,0,0,0,1
5086,69931T,05258B,1994-11-21,0,0,0,0,0,0,1,1,0,0,0
5086,83569B,05258B,1994-11-21,0,0,0,0,0,0,1,1,0,0,0
5086,83569B,69931T,1994-11-21,0,0,0,0,0,0,1,1,0,0,0
5086,87924V,05258B,1994-11-21,0,0,0,0,0,0,1,1,0,0,0
5086,87924V,69931T,1994-11-21,0,0,0,0,0,0,1,1,0,0,0
5086,87924V,83569B,1994-11-21,0,0,0,0,0,0,1,1,0,0,0
5086,91377A,05258B,1994-11-21,0,0,0,0,0,0,1,1,0,0,0
5086,91377A,69931T,1994-11-21,0,0,0,0,0,0,1,1,0,0,0
5086,91377A,83569B,1994-11-21,0,0,0,0,0,0,1,1,0,0,0
5086,91377A,87924V,1994-11-21,0,0,0,0,0,0,1,1,0,0,0
5087,43744R,17001P,1994-11-21,0,0,0,0,1,0,1,0,0,0,0
5088,22303A,03018M,1994-11-21,0,0,0,0,1,1,1,0,0,0,0
5089,459200,052116,1994-11-21,1,0,0,0,0,0,1,0,1,0,0
5090,68591B,18051M,1995-01-25,0,0,1,0,0,0,0,0,0,0,1
5091,87832A,74005C,1994-11-22,0,0,1,0,0,0,1,0,1,0,0
5092,87162W,300615,1994-11-22,0,0,0,0,1,0,1,0,0,0,0
5093,64887Y,535902,1994-11-22,0,0,0,0,0,1,1,1,0,0,0
5094,620076,607406,1994-11-22,0,0,1,0,1,1,0,0,0,0,1
5095,87153L,403912,1994-11-22,0,0,1,0,0,0,1,0,1,0,0
5096,91288F,09030X,1995-01-01,0,0,0,0,0,0,0,0,0,0,1
5097,891474,650111,1994-11-22,0,0,0,0,0,0,0,0,0,0,1
5098,718448,459200,1994-11-22,0,0,0,0,1,1,1,0,0,0,0
5099,82898Q,62906L,1994-11-26,0,0,1,0,0,0,1,0,0,0,0
5100,784213,74732V,1994-11-27,0,0,0,0,0,1,0,0,1,0,1
5101,83437W,76131C,1994-11-28,0,0,0,0,0,1,1,0,0,0,0
5102,87924V,652487,1994-11-28,0,0,0,0,0,0,0,0,0,0,1
5103,74952R,04828X,1994-11-28,0,0,1,0,0,0,0,0,0,0,1
5104,86157W,16951Y,1994-11-28,0,0,1,0,0,1,0,0,0,0,1
5105,037833,001957,1994-11-28,0,0,0,0,0,1,0,0,0,1,1
5105,459200,001957,1994-11-28,0,0,0,0,0,1,0,0,0,1,1
5105,459200,037833,1994-11-28,0,0,0,0,0,1,0,0,0,1,1
5105,826197,001957,1994-11-28,0,0,0,0,0,1,0,0,0,1,1
5105,826197,037833,1994-11-28,0,0,0,0,0,1,0,0,0,1,1
5105,826197,459200,1994-11-28,0,0,0,0,0,1,0,0,0,1,1
5106,926721,80866Q,1994-11-28,1,0,0,1,1,0,1,1,0,0,0
5107,285512,16876F,1994-11-28,0,0,0,0,0,1,1,0,1,0,0
5108,26132E,139859,1994-11-28,0,0,0,0,0,1,0,0,0,0,1
5109,695534,36234M,1994-11-28,0,0,0,0,0,0,1,0,0,0,0
5110,882508,796050,1994-11-28,0,0,1,0,0,0,1,0,0,0,0
5111,501556,23559R,1994-11-29,0,0,0,0,0,1,1,0,0,0,0
5111,50158B,23559R,1994-11-29,0,0,0,0,0,1,1,0,0,0,0
5111,50158B,501556,1994-11-29,0,0,0,0,0,1,1,0,0,0,0
5111,65480F,23559R,1994-11-29,0,0,0,0,0,1,1,0,0,0,0
5111,65480F,501556,1994-11-29,0,0,0,0,0,1,1,0,0,0,0
5111,65480F,50158B,1994-11-29,0,0,0,0,0,1,1,0,0,0,0
5112,670006,19421K,1994-11-29,0,0,0,0,1,1,1,0,0,0,0
5113,92659G,87969N,1994-11-29,0,0,0,0,0,0,0,0,0,0,1
5114,71912Y,55478T,1994-11-29,0,0,0,0,1,0,1,0,0,0,0
5115,64120N,21238F,1994-11-29,0,0,0,0,0,1,1,0,0,0,0
5116,67076K,45323G,1994-11-29,0,0,0,0,0,0,1,0,0,0,0
5117,94182C,09138Y,1994-11-29,0,0,0,1,1,1,1,1,0,0,0
5118,337485,03018M,1994-11-29,0,0,0,1,1,1,1,1,0,0,0
5119,87157D,637640,1994-11-29,0,0,1,0,0,1,1,0,0,0,0
5120,55272G,23760X,1994-11-29,0,0,0,0,0,1,1,0,0,0,0
5121,N3537K,501810,1994-11-30,0,0,0,0,0,0,0,0,0,0,1
5122,871130,29370Z,1994-11-30,0,0,0,0,1,1,1,0,0,0,0
5122,882508,29370Z,1994-11-30,0,0,0,0,1,1,1,0,0,0,0
5122,882508,871130,1994-11-30,0,0,0,0,1,1,1,0,0,0,0
5123,030954,001957,1994-11-30,0,0,0,0,0,1,1,0,0,0,0
5123,079860,001957,1994-11-30,0,0,0,0,0,1,1,0,0,0,0
5123,079860,030954,1994-11-30,0,0,0,0,0,1,1,0,0,0,0
5123,552673,001957,1994-11-30,0,0,0,0,0,1,1,0,0,0,0
5123,552673,030954,1994-11-30,0,0,0,0,0,1,1,0,0,0,0
5123,552673,079860,1994-11-30,0,0,0,0,0,1,1,0,0,0,0
5124,909214,90468N,1994-11-30,0,0,0,0,0,1,1,0,0,0,0
5125,91302R,09702G,1994-12-01,0,0,0,0,0,1,0,0,0,0,1
5126,87930V,50547Z,1994-12-01,0,0,0,0,0,0,1,0,0,0,0
5126,91830L,50547Z,1994-12-01,0,0,0,0,0,0,1,0,0,0,0
5126,91830L,87930V,1994-12-01,0,0,0,0,0,0,1,0,0,0,0
5127,74283M,16927L,1994-12-01,0,0,0,0,1,0,1,0,1,0,0
5128,978179,285659,1994-12-01,1,0,0,0,0,0,1,0,0,0,0
